time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-08-16T16:41:24.000Z,51.788,178.4163,105.1,2.5,ml,,,,0.35,ak,ak11358156,2014-08-28T00:11:12.381Z,"18km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-16T16:39:55.940Z,24.5784,94.6091,96.46,5,mb,,53,2.683,0.92,us,usb000s3dx,2014-08-16T17:32:16.446Z,"55km E of Yairipok, India",earthquake
2014-08-16T15:50:58.240Z,57.4529,120.7933,19.57,4.8,mb,,39,6.42,1.12,us,usb000s3ds,2014-08-16T23:53:37.619Z,"164km ENE of Chara, Russia",earthquake
2014-08-16T15:21:18.390Z,40.1777,145.4136,30.65,5,mb,,136,2.505,1.23,us,usb000s3dm,2014-08-16T23:24:06.145Z,"Off the east coast of Honshu, Japan",earthquake
2014-08-16T15:08:32.230Z,0.037,-78.2383,87.97,4.7,mb,,162,3.007,1.41,us,usb000s3dc,2014-08-17T16:36:33.766Z,"11km W of Cayambe, Ecuador",earthquake
2014-08-16T14:29:16.000Z,52.2395,175.0677,36.9,2.8,ml,5,205.199983584001,,0.63,ak,ak11370332,2014-08-28T00:11:34.311Z,"59km WSW of Buldir Island, Alaska",earthquake
2014-08-16T14:08:08.910Z,-7.1099,155.5807,35,4.6,mb,,96,4.468,0.51,us,usb000s3cz,2014-08-16T22:10:37.409Z,"88km S of Panguna, Papua New Guinea",earthquake
2014-08-16T13:43:39.560Z,6.8043,126.8059,94.83,4.9,mb,,78,1.246,1.09,us,usb000s3cp,2014-08-16T21:46:15.452Z,"48km SE of Tarragona, Philippines",earthquake
2014-08-16T12:39:03.910Z,10.4924,-67.4941,19.13,4.6,mb,,87,2.207,0.91,us,usb000s3cc,2014-08-17T03:20:54.617Z,"25km NE of El Limon, Venezuela",earthquake
2014-08-16T11:57:36.310Z,-2.9055,136.3264,38.23,4.8,mb,,43,4.072,0.93,us,usb000s3c6,2014-08-16T20:00:08.160Z,"106km ENE of Nabire, Indonesia",earthquake
2014-08-16T11:50:06.270Z,-2.8231,136.3188,42.1,4.5,mb,,122,4.066,1.08,us,usb000s3c5,2014-08-16T19:52:39.282Z,"110km ENE of Nabire, Indonesia",earthquake
2014-08-16T11:36:32.830Z,5.5236,-82.6422,10,4.4,mb,,83,4.681,0.85,us,usb000s3c3,2014-08-16T19:39:14.571Z,"278km S of Punta de Burica, Panama",earthquake
2014-08-16T10:54:25.010Z,36.8421,-97.8403,4.12,3.4,mb_lg,,123,0.166,0.34,us,usb000s3bx,2014-08-16T19:27:55.442Z,"10km WNW of Medford, Oklahoma",earthquake
2014-08-16T10:10:48.800Z,-20.0992,-70.9768,10,4.8,mb,,110,0.879,1.48,us,usb000s3bl,2014-08-20T15:45:04.000Z,"88km W of Iquique, Chile",earthquake
2014-08-16T09:42:58.740Z,-21.7417,-69.366,93.9,4.8,mb,,108,0.127,0.64,us,usb000s3bd,2014-08-17T00:36:26.000Z,"91km NNW of Calama, Chile",earthquake
2014-08-16T08:51:36.500Z,18.8581,-64.3507,46,2.9,Md,5,324,0.50485319,0.07,pr,pr14228006,2014-08-16T16:54:15.711Z,"56km NNE of Road Town, British Virgin Islands",earthquake
2014-08-16T08:30:10.120Z,-7.0343,125.0706,539.18,4.6,mb,,52,2.817,0.88,us,usb000s3b5,2014-08-16T16:32:41.139Z,"177km NNW of Dili, East Timor",earthquake
2014-08-16T08:03:56.790Z,27.7635,142.6842,29.4,4.5,mb,,116,0.799,0.89,us,usb000s3b8,2014-08-16T16:06:38.318Z,"88km NNE of Chichi-shima, Japan",earthquake
2014-08-16T08:01:47.200Z,18.0044,-66.7938,9,2.5,Md,17,154.8,0.08623827,0.25,pr,pr14228005,2014-08-16T16:04:16.785Z,"1km S of Guayanilla, Puerto Rico",earthquake
2014-08-16T07:52:57.970Z,-21.3689,-179.3442,610.51,4.3,mb,,103,4.361,0.74,us,usb000s3as,2014-08-16T15:55:33.647Z,"104km SW of Ndoi Island, Fiji",earthquake
2014-08-16T06:45:58.100Z,18.999,-67.069,8,3.2,Md,15,219.6,0.53000602,0.37,pr,pr14228001,2014-08-16T14:48:31.393Z,"55km N of Isabela, Puerto Rico",earthquake
2014-08-16T06:24:53.100Z,19.0984,-65.123,23,3.1,Md,7,273.6,0.75907642,0.28,pr,pr14228003,2014-08-16T14:27:35.261Z,"86km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-08-16T05:26:59.400Z,36.3092,-120.8535,8,2.7,Md,95,54,0.06288207,0.07,nc,nc72278551,2014-08-18T20:31:06.712Z,"26km ENE of King City, California",earthquake
2014-08-16T05:25:30.200Z,19.4617,-155.5928,52,2.6,ml,,61.1999951040004,0.008983153,0.24,hv,hv60751311,2014-08-18T21:02:27.569Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-08-16T05:19:59.000Z,51.7416,178.5011,91.6,3.1,ml,,,,0.4,ak,ak11357796,2014-08-28T00:12:14.123Z,"23km S of Little Sitkin Island, Alaska",earthquake
2014-08-16T04:50:12.500Z,19.0869,-68.0968,50,3,Md,7,262.8,0.62971901,0.28,pr,pr14228002,2014-08-16T12:52:38.837Z,"64km NNE of Punta Cana, Dominican Republic",earthquake
2014-08-16T04:13:36.440Z,32.5568,-109.1073,5,3.1,ml,,83,1.117,0.61,us,usb000s3a2,2014-08-16T18:22:39.278Z,"43km WNW of Lordsburg, New Mexico",earthquake
2014-08-16T04:05:30.000Z,51.7563,178.6054,110.1,2.5,ml,9,212.399983008001,,0.3,ak,ak11370290,2014-08-28T00:11:51.835Z,"22km SSE of Little Sitkin Island, Alaska",earthquake
2014-08-16T03:10:08.520Z,-0.4424,98.1245,22.01,4.6,mb,,155,1.819,1.07,us,usb000s39q,2014-08-16T11:12:46.389Z,"122km NW of Sikabaluan, Indonesia",earthquake
2014-08-16T02:37:15.650Z,-17.1962,-172.9724,46.92,4.5,mb,,67,22.716,1.22,us,usb000s39l,2014-08-16T10:39:56.378Z,"160km SSE of Hihifo, Tonga",earthquake
2014-08-16T01:56:00.770Z,17.7057,-62.2274,53.85,4.3,mb,,77,0.422,0.56,us,usb000s39e,2014-08-16T12:06:25.437Z,"44km W of Codrington, Barbuda",earthquake
2014-08-15T22:02:03.000Z,51.7787,178.4905,119,2.6,ml,10,237.599980992002,,0.45,ak,ak11370415,2014-08-28T00:20:41.045Z,"18km S of Little Sitkin Island, Alaska",earthquake
2014-08-15T21:42:31.900Z,42.9484,77.3814,28.26,5,mb,,35,0.89,0.76,us,usb000s37z,2014-08-18T14:12:57.230Z,"41km SSE of Talghar, Kazakhstan",earthquake
2014-08-15T21:15:10.100Z,41.3983,-126.0403,24,2.8,Ml,39,277.2,1.53611914,0.28,nc,nc72278391,2014-08-20T04:57:05.804Z,"158km WSW of Crescent City, California",earthquake
2014-08-15T20:48:47.330Z,2.1284,96.2804,28.33,4.4,mb,,206,1.531,0.76,us,usb000s36h,2014-08-16T15:26:53.752Z,"40km SSW of Sinabang, Indonesia",earthquake
2014-08-15T20:36:23.000Z,57.9274,-156.2562,130.6,3.7,ml,,,,0.78,ak,ak11357639,2014-08-28T00:20:13.712Z,"90km SSE of King Salmon, Alaska",earthquake
2014-08-15T18:48:52.110Z,-11.671,166.3633,77.11,4.9,mb,,105,3.841,0.73,us,usb000s33x,2014-08-16T15:04:22.000Z,"120km SSE of Lata, Solomon Islands",earthquake
2014-08-15T18:30:10.000Z,53.4538,-165.7547,13.1,2.6,ml,27,223.199982144001,,0.48,ak,ak11357602,2014-08-28T00:20:20.212Z,"69km SE of Unalaska, Alaska",earthquake
2014-08-15T18:05:19.590Z,-15.15,-173.635,2.24,4.8,mb,,60,2.181,0.77,us,usb000s33d,2014-08-16T14:57:45.562Z,"89km N of Hihifo, Tonga",earthquake
2014-08-15T17:48:12.790Z,36.4833,70.269,209.11,4.3,mb,,116,0.686,1.03,us,usb000s331,2014-08-16T14:34:45.745Z,"38km ESE of Farkhar, Afghanistan",earthquake
2014-08-15T17:03:36.090Z,33.9503333,-118.7218333,12.63,3.36,ml,87,50,0.0889,0.25,ci,ci37258408,2014-08-19T01:58:49.075Z,"9km SSW of Malibu Beach, California",earthquake
2014-08-15T14:48:10.190Z,28.4761,51.6687,34.62,4.9,mb,,87,5.367,0.75,us,usb000s31s,2014-08-15T22:50:53.432Z,"97km SE of Bandar Bushehr, Iran",earthquake
2014-08-15T14:17:34.700Z,19.0881,-64.2776,24,3.2,Md,4,338.4,0.97287545,0.12,pr,pr14227013,2014-08-15T22:20:07.691Z,"82km NNE of Road Town, British Virgin Islands",earthquake
2014-08-15T12:24:44.050Z,36.8393,142.5318,22.37,4.6,mb,,128,3.487,1.06,us,usb000s2zh,2014-08-15T20:27:21.691Z,"148km E of Iwaki, Japan",earthquake
2014-08-15T12:09:02.400Z,36.8117,-97.7463,4.22,2.5,ml,,106,,0.68,us,usb000s2zp,2014-08-16T00:01:16.792Z,"1km WNW of Medford, Oklahoma",earthquake
2014-08-15T10:24:48.000Z,51.0635,179.2171,18.8,2.6,ml,9,316.799974656002,,0.27,ak,ak11357537,2014-08-28T00:20:14.716Z,"102km SSW of Semisopochnoi Island, Alaska",earthquake
2014-08-15T09:53:37.700Z,18.787,-64.486,5,2.6,Md,3,345.6,0.61983755,0.28,pr,pr14227011,2014-08-15T17:56:38.040Z,"43km NNE of Road Town, British Virgin Islands",earthquake
2014-08-15T09:11:11.000Z,52.7118,-169.4844,7.2,2.5,ml,16,237.599980992002,,0.47,ak,ak11357533,2014-08-28T00:20:13.841Z,"48km WSW of Nikolski, Alaska",earthquake
2014-08-15T08:47:36.400Z,19.617,-64.6512,53,3.1,Md,7,316.8,1.1929627,0.43,pr,pr14227010,2014-08-15T16:50:15.531Z,"132km N of Road Town, British Virgin Islands",earthquake
2014-08-15T08:34:55.110Z,14.4938,-92.6667,35,4.2,mb,,169,0.94,1.24,us,usb000s2xd,2014-08-15T16:37:33.218Z,"36km SW of Puerto Madero, Mexico",earthquake
2014-08-15T08:09:32.500Z,18.368,-67.412,2,2.7,Md,8,288,0.30093562,0.41,pr,pr14227009,2014-08-15T16:12:04.852Z,"17km W of Rincon, Puerto Rico",earthquake
2014-08-15T07:18:29.100Z,18.6142,-66.6969,72,2.8,Md,14,219.6,0.20840915,0.51,pr,pr14227008,2014-08-15T15:21:07.779Z,"15km N of Arecibo, Puerto Rico",earthquake
2014-08-15T06:32:40.300Z,36.051,-120.0283,10.1,2.9,Md,132,46.8,0.06288207,0.16,nc,nc72277966,2014-08-15T20:57:07.965Z,"7km NW of Kettleman City, California",earthquake
2014-08-15T04:53:45.300Z,18.8661,-64.4505,14,2.8,Md,7,306,0.47341215,0.11,pr,pr14227007,2014-08-15T12:56:35.113Z,"52km NNE of Road Town, British Virgin Islands",earthquake
2014-08-15T04:53:36.800Z,18.9465,-67.7595,47,3.2,Md,9,324,0.77704272,0.43,pr,pr14227006,2014-08-15T12:56:31.820Z,"79km ENE of Punta Cana, Dominican Republic",earthquake
2014-08-15T04:37:15.100Z,18.9123,-65.3356,67,3.1,Md,10,255.6,0.60276956,0.33,pr,pr14227004,2014-08-15T12:39:47.606Z,"67km N of Culebra, Puerto Rico",earthquake
2014-08-15T04:00:19.300Z,36.9342,27.3988,14.87,4.2,mb,,77,1.397,0.95,us,usb000s2us,2014-08-15T06:44:28.533Z,"10km ENE of Kos, Greece",earthquake
2014-08-15T03:57:18.800Z,34.3018333,-116.4428333,9.74,3.8,ml,121,27,0.05096,0.16,ci,ci15538561,2014-08-20T23:38:47.450Z,"20km N of Yucca Valley, California",earthquake
2014-08-15T03:31:27.000Z,52.8049,-169.513,4.8,3.6,ml,27,194.399984448001,,0.66,ak,ak11357482,2014-08-28T00:20:41.844Z,"45km WSW of Nikolski, Alaska",earthquake
2014-08-15T03:19:50.350Z,41.578,142.6815,61.14,4.4,mb,,134,0.563,0.79,us,usb000s2um,2014-08-15T22:17:26.000Z,"87km SSE of Shizunai, Japan",earthquake
2014-08-15T03:01:46.600Z,36.3112,-120.8578,7.9,2.9,Md,89,50.4,0.06288207,0.07,nc,nc72277866,2014-08-15T20:28:04.631Z,"26km ENE of King City, California",earthquake
2014-08-15T02:49:35.610Z,35.8923,-97.1693,3.14,2.9,mb_lg,,52,0.202,0.43,us,usb000s2ui,2014-08-15T16:52:56.887Z,"9km SE of Langston, Oklahoma",earthquake
2014-08-15T02:03:48.000Z,-20.34,-68.802,122.1,4.4,mb,,,,0.92,us,usb000s2ub,2014-08-15T21:13:23.502Z,"140km E of Iquique, Chile",earthquake
2014-08-15T02:03:22.310Z,21.6265,121.1386,28.06,4.2,mb,,118,1.186,0.63,us,usb000s2uc,2014-08-15T21:59:56.000Z,"58km SE of Hengchun, Taiwan",earthquake
2014-08-15T01:40:54.400Z,19.0275,-66.6368,64,2.9,Md,12,284.4,0.55695548,0.34,pr,pr14227002,2014-08-15T09:43:32.549Z,"62km N of Arecibo, Puerto Rico",earthquake
2014-08-15T00:15:09.000Z,53.0746,-161.9558,48.2,2.7,ml,,,,0.64,ak,ak11357460,2014-08-28T00:20:36.187Z,"219km SSE of False Pass, Alaska",earthquake
2014-08-15T00:13:19.000Z,19.0998,-66.6234,42,3.3,Md,17,273.6,0.62432912,0.28,pr,pr14227001,2014-08-15T08:15:57.855Z,"70km N of Arecibo, Puerto Rico",earthquake
2014-08-15T00:09:42.900Z,19.1257,-66.6635,37,3.1,Md,12,277.2,0.65666847,0.23,pr,pr14227000,2014-08-15T08:12:11.184Z,"72km N of Arecibo, Puerto Rico",earthquake
2014-08-14T23:20:33.520Z,36.3492,-97.1297,5,2.7,mb_lg,,38,0.384,1.04,us,usb000s2tt,2014-08-15T07:23:10.317Z,"15km ENE of Perry, Oklahoma",earthquake
2014-08-14T22:09:17.510Z,51.9069,178.4982,115,4.9,mb,,84,0.728,0.68,us,usb000s2te,2014-08-27T01:11:48.685Z,"4km S of Little Sitkin Island, Alaska",earthquake
2014-08-14T22:03:12.660Z,32.1316667,-115.1486667,25.67,2.83,ml,10,241,0.1815,0.28,ci,ci15538465,2014-08-14T23:44:12.990Z,"10km S of Alberto Oviedo Mota, Mexico",earthquake
2014-08-14T21:37:48.000Z,18.8484,-64.702,8,2.7,Md,3,320.4,0.54797232,0.05,pr,pr14226012,2014-08-15T05:40:18.221Z,"48km N of Road Town, British Virgin Islands",earthquake
2014-08-14T21:22:53.000Z,60.9571,-150.7874,53.2,2.5,ml,,,,0.67,ak,ak11357405,2014-08-27T01:11:26.409Z,"40km NE of Nikiski, Alaska",earthquake
2014-08-14T20:22:50.920Z,21.6508,121.0443,25.02,4.7,mb,,54,1.161,0.83,us,usb000s2rx,2014-08-15T04:25:58.098Z,"49km SE of Hengchun, Taiwan",earthquake
2014-08-14T19:25:24.500Z,19.1035,-66.6604,39,2.9,Md,6,288,0.75727978,0.18,pr,pr14226013,2014-08-15T03:27:59.431Z,"70km N of Arecibo, Puerto Rico",earthquake
2014-08-14T19:12:07.500Z,19.524,-65.3113,73,3.1,Md,3,334.8,1.20913237,0.07,pr,pr14226011,2014-08-15T03:14:40.943Z,"133km NNE of Vieques, Puerto Rico",earthquake
2014-08-14T19:04:38.540Z,36.3591,-97.1241,5,2.8,ml,,38,0.384,0.6,us,usb000s2r9,2014-08-15T16:36:01.821Z,"16km ENE of Perry, Oklahoma",earthquake
2014-08-14T18:47:42.200Z,18.8416,-64.3772,65,2.9,Md,4,338.4,0.73212696,0.11,pr,pr14226010,2014-08-15T02:50:13.959Z,"53km NNE of Road Town, British Virgin Islands",earthquake
2014-08-14T18:19:48.000Z,54.5742,-162.1017,46.4,2.9,ml,,,,0.53,ak,ak11357388,2014-08-27T01:10:34.111Z,"78km SSE of Cold Bay, Alaska",earthquake
2014-08-14T17:25:07.180Z,0.8307,146.1357,10,4.9,mb,,58,7.82,0.75,us,usb000s2ms,2014-08-15T01:27:35.687Z,"Federated States of Micronesia region",earthquake
2014-08-14T17:09:51.920Z,27.9732,128.1343,36.96,4.9,mb,,90,1.139,1.7,us,usb000s2mp,2014-09-04T15:53:21.000Z,"139km WSW of Naze, Japan",earthquake
2014-08-14T16:38:05.200Z,35.3781,-96.494,5,2.8,ml,,83,,1.09,us,usb000s31u,2014-08-15T18:33:14.680Z,"12km S of Boley, Oklahoma",earthquake
2014-08-14T16:08:57.000Z,51.8338,178.3912,108,2.9,ml,,,,0.36,ak,ak11357373,2014-08-27T01:10:30.002Z,"14km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-14T15:06:00.030Z,12.0394,-87.7633,31.18,3.9,mwr,,197,0.968,0.69,us,usb000s2m7,2014-08-15T13:19:23.574Z,"80km SW of Corinto, Nicaragua",earthquake
2014-08-14T14:15:32.010Z,35.8493,-97.2921,5,3.1,mb_lg,,63,0.137,0.56,us,usb000s2lv,2014-08-14T20:20:04.405Z,"11km SSW of Langston, Oklahoma",earthquake
2014-08-14T13:58:37.370Z,33.2088333,-115.9855,7.28,2.65,ml,68,27,0.07108,0.19,ci,ci15538321,2014-08-14T21:33:44.266Z,"10km SSW of Salton City, California",earthquake
2014-08-14T13:54:32.100Z,19.2611,-68.1689,27,3.2,Md,12,273.6,0.76895788,0.5,pr,pr14226005,2014-08-14T22:04:54.530Z,"79km NNE of Punta Cana, Dominican Republic",earthquake
2014-08-14T13:44:11.200Z,36.4952,70.4218,223.72,4.3,mb,,73,0.641,0.94,us,usb000s2ll,2014-08-14T21:46:50.304Z,"51km E of Farkhar, Afghanistan",earthquake
2014-08-14T13:36:27.800Z,18.6711,-67.526,9,2.7,Md,5,298.8,0.28746089,0.31,pr,pr14226009,2014-08-14T21:39:11.166Z,"46km NW of Rincon, Puerto Rico",earthquake
2014-08-14T13:28:03.000Z,18.9489,-63.737,25,3.3,Md,4,349.2,0.9872485,0.15,pr,pr14226008,2014-08-14T21:30:29.823Z,"108km NW of The Valley, Anguilla",earthquake
2014-08-14T12:28:00.290Z,35.8369,28.2755,10,4.1,mb,,133,1.602,1.39,us,usb000s2l8,2014-08-15T05:12:07.870Z,"36km SE of Lardos, Greece",earthquake
2014-08-14T12:27:45.000Z,51.3201,-174.8242,20,2.5,ml,,,,0.56,ak,ak11369698,2014-08-27T01:11:01.940Z,"106km SSW of Atka, Alaska",earthquake
2014-08-14T12:08:34.000Z,67.5753,-161.7642,5.7,2.5,ml,,,,0.63,ak,ak11357289,2014-08-27T01:11:41.959Z,"51km E of Noatak, Alaska",earthquake
2014-08-14T11:54:09.300Z,37.4017,-119.9787,20.7,2.5,Md,44,54,0.18864621,0.23,nc,nc72273825,2014-08-18T18:16:42.455Z,"9km S of Mariposa, California",earthquake
2014-08-14T10:43:56.000Z,67.6122,-161.9269,18,3.7,ml,,,,0.79,ak,ak11357265,2014-08-27T01:11:29.870Z,"44km E of Noatak, Alaska",earthquake
2014-08-14T10:31:12.200Z,37.3762,-119.9882,21.2,2.7,Md,21,108,0.19762936,0.18,nc,nc72273760,2014-08-18T18:09:08.088Z,"12km S of Mariposa, California",earthquake
2014-08-14T10:22:34.800Z,19.6303,-65.2873,59,2.8,Md,6,295.2,1.30974368,0.23,pr,pr14226006,2014-08-14T18:25:13.880Z,"145km NNE of Vieques, Puerto Rico",earthquake
2014-08-14T08:32:16.600Z,-3.4431,145.5374,44.54,4.9,mb,,65,6.137,0.73,us,usb000s2k9,2014-08-14T16:34:53.942Z,"177km ENE of Angoram, Papua New Guinea",earthquake
2014-08-14T08:26:40.500Z,36.2194,-97.5459,2.58,2.6,mb_lg,,59,0.149,0.58,us,usb000s2kb,2014-08-14T14:44:04.499Z,"24km WSW of Perry, Oklahoma",earthquake
2014-08-14T07:46:22.000Z,59.4636,-149.3143,24.8,3.2,ml,,,,0.82,ak,ak11357223,2014-08-27T01:11:43.479Z,"71km S of Seward, Alaska",earthquake
2014-08-14T07:39:34.000Z,18.6616,-67.4841,10,2.9,Md,14,198,0.40334356,0.28,pr,pr14226004,2014-08-14T15:42:47.293Z,"43km NW of Aguadilla, Puerto Rico",earthquake
2014-08-14T07:18:30.000Z,60.0427,-153.2717,100,2.9,ml,,,,1.02,ak,ak11357214,2014-08-14T22:05:28.594Z,"57km SSW of Redoubt Volcano, Alaska",earthquake
2014-08-14T07:09:14.720Z,41.3465,-72.4863,5,2.7,mb_lg,,156,0.34,0.43,us,usb000s2jx,2014-08-25T11:07:52.539Z,"5km SW of Deep River Center, Connecticut",earthquake
2014-08-14T06:19:09.180Z,36.6335,-98.2562,5,2.7,mb_lg,,156,0.254,0.29,us,usb000s2jg,2014-08-14T13:38:02.163Z,"9km N of Helena, Oklahoma",earthquake
2014-08-14T06:04:14.000Z,59.083,-154.0257,130.4,4.5,ml,,,,0.95,ak,ak11357151,2014-08-27T01:12:00.028Z,"76km SSE of Old Iliamna, Alaska",earthquake
2014-08-14T05:41:33.200Z,18.1522,-64.8451,12,2.6,Md,6,129.6,0.22278219,0.36,pr,pr14226002,2014-08-14T13:44:11.234Z,"22km SSE of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-08-14T05:10:13.000Z,54.5337,-156.7667,10,3.3,ml,,,,0.93,ak,ak11357129,2014-08-27T01:11:50.515Z,"161km SSW of Chirikof Island, Alaska",earthquake
2014-08-14T05:00:43.600Z,19.4669,-66.3339,28,3.4,Md,15,270,1.00162154,0.11,pr,pr14226001,2014-08-14T13:03:12.067Z,"110km N of Brenas, Puerto Rico",earthquake
2014-08-14T04:44:24.000Z,52.9015,-167.4318,34.8,2.7,ml,,,,0.64,ak,ak11357122,2014-08-27T01:11:20.206Z,"96km E of Nikolski, Alaska",earthquake
2014-08-14T03:55:13.700Z,38.7758,-122.7607,1.7,2.6,Md,78,21.6,0.00898315,0.07,nc,nc72273625,2014-08-14T20:10:06.874Z,"0km WSW of The Geysers, California",earthquake
2014-08-14T03:43:42.590Z,34.6165,-119.0596667,0,2.57,ml,41,34,0.122,0.33,ci,ci15538137,2014-08-15T02:52:44.621Z,"25km NE of Ojai, California",earthquake
2014-08-14T02:06:17.000Z,52.4787,-170.1194,66.1,2.5,ml,,,,0.74,ak,ak11357088,2014-08-27T01:11:49.765Z,"42km ESE of Yunaska Island, Alaska",earthquake
2014-08-14T02:04:53.000Z,51.8924,-171.5397,25.6,2.9,ml,,,,0.79,ak,ak11369648,2014-08-27T01:10:44.282Z,"69km SSW of Amukta Island, Alaska",earthquake
2014-08-14T00:57:34.500Z,19.1275,-65.2506,138,3.4,Md,9,273.6,0.81567028,0.07,pr,pr14226000,2014-08-14T09:00:13.558Z,"91km N of Culebra, Puerto Rico",earthquake
2014-08-14T00:02:56.060Z,-20.1509,-69.9933,52.97,5.3,mww,,55,0.448,0.77,us,usb000s2i1,2014-09-04T15:53:20.000Z,"17km ENE of Iquique, Chile",earthquake
2014-08-13T22:51:29.440Z,33.8031,131.7991,87.3,4.5,mb,,83,1.025,0.39,us,usb000s2hh,2014-08-13T23:14:53.158Z,"21km SW of Hikari, Japan",earthquake
2014-08-13T22:32:06.800Z,39.3378,-122.8905,13.4,2.9,Ml,86,25.2,0.16169675,0.1,nc,nc72273480,2014-08-14T22:03:51.629Z,"19km N of Upper Lake, California",earthquake
2014-08-13T16:59:02.000Z,56.5836,-156.443,93.8,2.7,ml,,,,1.08,ak,ak11356044,2014-08-14T22:05:48.811Z,"98km NNW of Chirikof Island, Alaska",earthquake
2014-08-13T16:49:43.500Z,14.0294,120.7895,171.66,4.2,mb,,116,8.365,0.72,us,usb000s2en,2014-08-14T00:52:12.116Z,"3km ENE of Bolboc, Philippines",earthquake
2014-08-13T15:59:59.000Z,52.6905,-169.5263,13.2,4,ml,,,,0.43,ak,ak11355938,2014-08-28T19:21:39.846Z,"52km WSW of Nikolski, Alaska",earthquake
2014-08-13T15:44:28.180Z,36.6107,-97.6594,4.2,3.2,mb_lg,,78,0.281,0.38,us,usb000s2e7,2014-08-14T01:49:02.639Z,"22km SSE of Medford, Oklahoma",earthquake
2014-08-13T14:17:39.620Z,34.5059,28.3178,36.96,4.6,mb,,153,2.585,1.14,us,usb000s2ds,2014-08-13T22:20:54.301Z,"150km SE of Karpathos, Greece",earthquake
2014-08-13T13:57:48.000Z,52.7407,-169.539,13.1,4.2,ml,,,,0.51,ak,ak11355721,2014-08-28T19:18:47.722Z,"50km WSW of Nikolski, Alaska",earthquake
2014-08-13T13:39:35.500Z,18.8507,-68.6065,113,3.3,Md,12,309.6,0.39705536,0.28,pr,pr14225004,2014-08-13T21:42:44.864Z,"22km NNE of Otra Banda, Dominican Republic",earthquake
2014-08-13T13:19:41.000Z,52.8591,-169.5365,4.2,4,ml,,,,0.62,ak,ak11355698,2014-08-28T19:15:45.755Z,"45km W of Nikolski, Alaska",earthquake
2014-08-13T13:11:39.730Z,-22.2684,170.37,56.85,5,mb,,85,3.644,0.58,us,usb000s2dp,2014-08-13T21:14:17.144Z,"173km W of Ile Hunter, New Caledonia",earthquake
2014-08-13T12:04:50.000Z,59.8605,-153.1025,99.2,2.6,ml,,,,1,ak,ak11355566,2014-08-14T22:04:51.034Z,"71km W of Anchor Point, Alaska",earthquake
2014-08-13T10:46:40.000Z,68.4707,-142.779,37.2,2.9,ml,,,,1.66,ak,ak11355492,2014-08-14T22:06:03.322Z,"120km ENE of Arctic Village, Alaska",earthquake
2014-08-13T10:39:41.000Z,37.4503,-118.6508,18.2,2.7,Md,34,93.6,0.00898315,0.03,nc,nc72273165,2014-08-13T20:16:07.602Z,"19km WNW of West Bishop, California",earthquake
2014-08-13T10:33:17.840Z,32.5902,-109.0888,5,2.8,ml,,72,1.102,1.14,us,usb000s2cx,2014-08-13T18:35:52.454Z,"44km NW of Lordsburg, New Mexico",earthquake
2014-08-13T10:21:07.570Z,-3.4075,145.529,27.42,4.9,mb,,113,6.174,0.6,us,usb000s2cl,2014-08-13T18:23:34.556Z,"177km ENE of Angoram, Papua New Guinea",earthquake
2014-08-13T10:07:28.630Z,0.8924,-26.6215,10,5.4,mb,,56,15.045,0.88,us,usb000s2ck,2014-09-04T15:53:18.000Z,"Central Mid-Atlantic Ridge",earthquake
2014-08-13T09:08:59.200Z,18.1846,-68.0764,107,3.1,Md,9,216,0.43568291,0.2,pr,pr14225003,2014-08-13T17:11:39.652Z,"55km SE of Punta Cana, Dominican Republic",earthquake
2014-08-13T08:49:48.180Z,0.9649,146.1573,14.33,5.2,mb,,67,7.89,0.93,us,usb000s2c5,2014-08-13T16:52:22.154Z,"Federated States of Micronesia region",earthquake
2014-08-13T08:40:06.000Z,59.3195,-153.5904,100,2.9,ml,,,,0.67,ak,ak11355360,2014-08-14T22:04:57.948Z,"89km ESE of Old Iliamna, Alaska",earthquake
2014-08-13T07:22:07.790Z,-3.4596,145.5631,31.3,4.9,mb,,120,6.115,0.92,us,usb000s2bp,2014-08-13T15:24:38.894Z,"179km ENE of Angoram, Papua New Guinea",earthquake
2014-08-13T06:48:11.930Z,16.3427,-98.167,10,5.8,mwp,,93,1.272,1.21,us,usb000s2bb,2014-09-04T15:53:17.000Z,"16km W of Santiago Pinotepa Nacional, Mexico",earthquake
2014-08-13T06:28:17.080Z,20.2997,-155.4626,29.97,3.5,ml,,205,0.347,0.41,us,usb000s2bi,2014-08-14T05:24:44.677Z,"24km N of Honoka'a, Hawaii",earthquake
2014-08-13T05:54:36.680Z,-3.4366,145.461,21.64,5.4,mb,,45,6.164,0.85,us,usb000s2b1,2014-09-04T15:53:16.000Z,"169km ENE of Angoram, Papua New Guinea",earthquake
2014-08-13T03:05:16.400Z,18.6263,-65.1845,73,4.6,Ml,19,201.6,0.32968171,0.31,pr,pr14225000,2014-09-03T04:47:43.604Z,"37km NNE of Culebra, Puerto Rico",earthquake
